id,name,album,album_id,artists,artist_ids,track_number,disc_number,explicit,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,year,release_date,date,country,position,streams,artist_genres,duration
2h5j6lshsRkShTQ527SOlj,他們說我是沒有用的年輕人,,,['Good Band'],,,,False,,,,,,,,,,,,,,,,2020/07/23,tw,198.0,40354.0,"['chinese indie', 'mandopop']",323482.0
1deiUNiSFJRwcQte5hG5tx,No Se Piken,,,['Marcianeke'],,,,True,,,,,,,,,,,,,,,,2021/07/22,cl,108.0,274396.0,"['reggaeton chileno', 'urbano chileno']",137141.0
2bk43y1inDfHx8fFdXar3l,Rose,,,['D.O.'],,,,False,,,,,,,,,,,,,,,,2021/07/29,id,101.0,348679.0,['k-pop'],153720.0
6mwaAeZONHdnqokoNj7fV0,Warqa,,,['Saif Amer'],,,,False,,,,,,,,,,,,,,,,2019/10/03,sa,76.0,12283.0,"['khaliji', 'khaleeji iraqi']",195448.0
2e33MYvTvmpUPTgOZJbRHf,זוגות כאלה,,,['Osher Cohen'],,,,False,,,,,,,,,,,,,,,,2021/06/24,il,73.0,43612.0,['israeli mediterranean'],200000.0
4HPXODHoPRJU6kKwORRnkY,Magdaléna,,,['Jelen'],,,,False,,,,,,,,,,,,,,,,2015/08/13,cz,142.0,3596.0,"['czech pop', 'czech pop rock']",206706.0
4NjTrZ2IQeWnIbzyY2SOfz,Mirror,,,['Sigrid'],,,,False,,,,,,,,,,,,,,,,2021/06/03,no,10.0,473022.0,['norwegian pop'],156167.0
6Sa5NyKHX0gikNuG4t3CZr,渦,,,['iri'],,,,False,,,,,,,,,,,,,,,,2021/06/24,jp,129.0,243979.0,"['japanese r&b', 'japanese electropop', 'j-pop']",300713.0
4s4xtVecBeGjuAMqXW8kWv,ขอ,,,['Lomosonic'],,,,False,,,,,,,,,,,,,,,,2019/07/25,th,179.0,34941.0,"['thai pop', 'thai indie']",354115.0
0mBpzm8OfmBouihZ54biML,Kokaina,,,"['TOQUEL', 'ObieDaz']",,,,True,,,,,,,,,,,,,,,,2021/05/20,gr,1.0,445923.0,"['greek hip hop', 'greek trap']",150918.0
4GSDkZt7GcmzBWmsMcpaVO,Dancing In The Moonlight (feat. NEIMY),,,"['Jubël', 'NEIMY']",,,,False,,,,,,,,,,,,,,,,2020/08/20,au,77.0,356814.0,"['pop', 'edm', 'swedish pop', 'pop dance', 'scandipop', 'tropical house', 'dance pop']",164009.0
0cpzO8YjhyR8JfLzfm5cOr,Besos Mojados,,,['Wisin & Yandel'],,,,False,,,,,,,,,,,,,,,,2019/03/07,py,171.0,11993.0,"['reggaeton', 'trap latino', 'latin hip hop', 'electro latino']",264680.0
6hf0RpxTbOprT5nnwzkk8e,Qué Más Pues?,,,"['J Balvin', 'Maria Becerra']",,,,False,,,,,,,,,,,,,,,,2021/06/03,global,77.0,8131081.0,"['trap latino', 'reggaeton', 'latin pop', 'reggaeton colombiano', 'pop argentino']",217773.0
1LNUxWJifZNEPpd273N2le,Nalan,,,['Emir Can İğrek'],,,,False,,,,,,,,,,,,,,,,2019/09/12,tr,22.0,510004.0,['turkish alt pop'],199958.0
1aLMuy142vA5gMq1OxQxUQ,Guerrero,,,['Eladio Carrion'],,,,True,,,,,,,,,,,,,,,,2021/07/08,do,25.0,57726.0,"['trap triste', 'trap latino', 'trap boricua']",176432.0
0JP9xo3adEtGSdUEISiszL,Moonlight,,,['XXXTENTACION'],,,,True,,,,,,,,,,,,,,,,2018/03/22,global,14.0,16547753.0,"['miami hip hop', 'emo rap']",135090.0
3fxNCwlNPWXSaQy2Z5WqrD,青春頌,,,"['Terence Siufay 小肥', 'Serrini']",,,,False,,,,,,,,,,,,,,,,2021/05/13,hk,85.0,35297.0,"['hong kong indie', 'cantopop', 'hk-pop']",247805.0
4HBZA5flZLE435QTztThqH,Stuck with U (with Justin Bieber),,,"['Ariana Grande', 'Justin Bieber']",,,,False,,,,,,,,,,,,,,,,2020/05/14,global,2.0,34310359.0,"['dance pop', 'pop', 'canadian pop']",228482.0
1iL2qN1fpyE9MxUhUUu0O4,portas do sol,,,['Nena'],,,,False,,,,,,,,,,,,,,,,2021/03/11,pt,187.0,33749.0,['portuguese pop'],228502.0
3Yn45gWLHE0XleeLrWSyhI,Czempion,,,"['Kizo', 'Malik Montana']",,,,False,,,,,,,,,,,,,,,,2019/08/08,pl,193.0,88814.0,"['polish trap', 'polish hip hop']",201178.0
6C1RD7YQVvt3YQj0CmuTeu,Diles,,,"['Bad Bunny', 'Ozuna', 'Farruko', 'Arcangel', 'Ñengo Flow', 'DJ Luian', 'Mambo Kingz']",,,,True,,,,,,,,,,,,,,,,2021/09/30,mx,173.0,710205.0,"['reggaeton', 'trap latino', 'puerto rican pop', 'reggaeton flow', 'latin hip hop']",286040.0
6yOg1Tt1ELOWseyPg2vEos,COCO,,,"['Trannos', 'Stanley']",,,,True,,,,,,,,,,,,,,,,2021/05/27,gr,9.0,224485.0,"['greek drill', 'greek trap']",144500.0
5z6a02FGoVsXTrJ4GiVNxE,The Horses,,,['Daryl Braithwaite'],,,,False,,,,,,,,,,,,,,,,2017/11/30,au,173.0,154125.0,"['australian pop', 'australian rock']",256105.0
21gsq4esxsCV46ikMdqmaV,Düş Yakamdan,,,['UZI'],,,,True,,,,,,,,,,,,,,,,2020/04/30,tr,86.0,245160.0,['turkish trap'],199000.0
3XMYdcclpeP0LBmVLr6L8p,"Theerame - From ""Malik""",,,"['Sushin Shyam', 'K. S. Chithra', 'Sooraj Santhosh']",,,,False,,,,,,,,,,,,,,,,2021/07/22,in,26.0,720678.0,"['filmi', 'mollywood', 'tollywood']",263082.0
4cKn3YjlRNowwNQi5LuZkk,SORRIA,,,"['Luan Santana', 'Mc Don Juan']",,,,False,,,,,,,,,,,,,,,,2021/08/05,br,54.0,1620755.0,"['arrocha', 'funk carioca', 'batidao romantico', 'funk paulista', 'sertanejo pop', 'funk ostentacao', 'sertanejo', 'sertanejo universitario']",181122.0
5Z8Dj3LtbyCMiwE86rhg2f,Marea (we’ve lost dancing),,,"['Fred again..', 'The Blessed Madonna']",,,,False,,,,,,,,,,,,,,,,2021/04/15,nl,145.0,186552.0,"['edm', 'house']",285375.0
0939D7aT18uBDS2MTjWzct,Higher Power,,,['Coldplay'],,,,False,,,,,,,,,,,,,,,,2021/05/13,global,39.0,11713497.0,"['permanent wave', 'pop']",211294.0
4O3sAZoZDIhNRcfHNuU4Ps,"Venere e Marte (feat. Marco Mengoni, Frah Quintale)",,,"['Takagi & Ketra', 'Marco Mengoni', 'Frah Quintale']",,,,False,,,,,,,,,,,,,,,,2021/01/14,it,16.0,866280.0,"['milan indie', 'italian adult pop', 'italian pop', 'italian indie pop', 'italian pop rock', 'italian hip hop']",222047.0
5H25WPPytKQcMfIPu0oEBO,Espirra o Lança,,,"['Dj Serpinha', 'MC 2jhow']",,,,True,,,,,,,,,,,,,,,,2021/04/01,br,92.0,1025747.0,"['funk mandelao', 'funk carioca']",190055.0
0aR1vyY71yHDHAmyz64trE,قوس,,,['Fahed Bin Fasla'],,,,False,,,,,,,,,,,,,,,,2021/07/22,sa,136.0,16050.0,"['khaliji', 'sheilat']",241741.0
3gdewACMIVMEWVbyb8O9sY,"Rocket Man (I Think It's Going To Be A Long, Long Time)",,,['Elton John'],,,,False,,,,,,,,,,,,,,,,2019/06/06,global,181.0,4708224.0,"['mellow gold', 'piano rock', 'glam rock']",281613.0
6M35eZA3iR3VUWUt7MXLlS,Rakata,,,"['Original Elias', 'Moncho Chavea', 'Yotuel', 'C de Cama']",,,,False,,,,,,,,,,,,,,,,2021/07/01,es,72.0,574738.0,"['urbano espanol', 'flamenco urbano']",171706.0
2zxEc1GCSCxbHIXTfhraRC,Clash (feat. Stormzy),,,"['Dave', 'Stormzy']",,,,True,,,,,,,,,,,,,,,,2021/07/15,global,167.0,5425184.0,"['uk hip hop', 'grime']",251733.0
0LmhNHemXk95xQGdT9pBPr,(تجار حرام (مع ويجز,,,['DJ Totti'],,,,True,,,,,,,,,,,,,,,,2020/07/02,eg,115.0,8088.0,"['egyptian trap', 'egyptian hip hop']",184687.0
4LWfIbbpd3xrO0gqFcKoPD,Lombard dusz,,,"['Białas', 'White 2115']",,,,True,,,,,,,,,,,,,,,,2021/05/13,pl,20.0,483515.0,"['polish trap', 'polish hip hop']",154746.0
24ARUnnUAW0N0zBPiLThuL,Göngum í takt,,,"['Hreimur', 'Magni', 'Embla']",,,,False,,,,,,,,,,,,,,,,2021/06/03,is,21.0,21560.0,"['icelandic pop', 'classic icelandic pop', 'sunnlensk tonlist']",219335.0
2hOFPpEOYj7sEUAjGeVnpx,Cidade,,,"['Bárbara Tinoco', 'Bárbara Bandeira']",,,,False,,,,,,,,,,,,,,,,2021/05/06,pt,100.0,49709.0,['portuguese pop'],165840.0
6ocbgoVGwYJhOv1GgI9NsF,7 rings,,,['Ariana Grande'],,,,True,,,,,,,,,,,,,,,,2019/01/24,global,1.0,71467874.0,"['dance pop', 'pop']",178626.0
4O0LQKVT6hGmVGNwizmydg,10 Years,,,['Daði Freyr'],,,,False,,,,,,,,,,,,,,,,2021/05/27,global,199.0,5152139.0,"['icelandic pop', 'sunnlensk tonlist']",166000.0
2OKRMBdHeTXAS3nWrgPw62,Somebody Else,,,['Scarlet Pleasure'],,,,False,,,,,,,,,,,,,,,,2021/05/06,dk,69.0,102595.0,['danish pop'],219711.0
65zC8z3yke13wqKMnKHqhF,Cada Día,,,['Kchiporros'],,,,False,,,,,,,,,,,,,,,,2014/12/14,py,125.0,1131.0,"['paraguayan rock', 'pop paraguayo']",214586.0
1RO8Q3w2Jkir8cvvGEApI0,Pa Olvidarte,,,"['Emma Heesters', 'Rolf Sanchez', 'Beste Zangers']",,,,False,,,,,,,,,,,,,,,,2019/10/17,nl,90.0,276674.0,"['channel pop', 'dutch pop']",171508.0
6zMF2sDrT5DuuPd0Wi3GOr,Falene (feat. Sophie and the Giants),,,"['Michele Bravi', 'Sophie and the Giants']",,,,False,,,,,,,,,,,,,,,,2021/06/24,it,179.0,295169.0,"['italian pop', 'sheffield indie', 'italian adult pop']",187658.0
2kju4JyRnNmiwQYhFrLgKy,Hornstullsstrand,,,"['Hov1', 'Veronica Maggio']",,,,False,,,,,,,,,,,,,,,,2019/05/23,se,1.0,2086130.0,"['swedish pop rap', 'fotbollslatar', 'swedish pop', 'swedish idol pop']",237563.0
59L8x0xy8njj75vzVCPMqg,FULANITO,,,"['Becky G', 'El Alfa']",,,,False,,,,,,,,,,,,,,,,2021/07/15,global,158.0,5541657.0,"['latin viral pop', 'pop', 'dance pop', 'reggaeton', 'dembow', 'latin pop', 'rap latina', 'rap dominicano', 'trap latino']",158531.0
03y045SZqaC94yfXl1cU4E,Petrouchka (feat. PLK),,,"['Soso Maness', 'PLK']",,,,True,,,,,,,,,,,,,,,,2021/06/10,global,156.0,5653180.0,"['rap conscient', 'rap francais', 'french hip hop', 'pop urbaine', 'rap marseille']",189933.0
7jXw9LPDWtOJO4cycQ9Wh1,Lili,,,['Plylist'],,,,False,,,,,,,,,,,,,,,,2021/04/15,ma,168.0,12940.0,"['rap maroc', 'moroccan pop']",183770.0
3AAAGS7iM1ekDywqdYMJG2,Akad,,,['Payung Teduh'],,,,False,,,,,,,,,,,,,,,,2017/07/27,id,68.0,108889.0,"['indonesian folk', 'indonesian indie', 'indonesian singer-songwriter']",258281.0
39TAKt2hL8sdhVTFCNfm2Y,Ai Đưa Em Về,,,"['TIA', 'Le Thien Hieu']",,,,False,,,,,,,,,,,,,,,,2021/05/06,vn,93.0,48162.0,['v-pop'],233249.0
7aeNNhFoheKQOSEeQEbDrI,Benzin,,,"['RAF Camora', 'Ufo361']",,,,True,,,,,,,,,,,,,,,,2021/07/22,de,17.0,1468520.0,"['german hip hop', 'german cloud rap']",171395.0
6IP3GvRj6Rc65rly1rIHq5,レディメイド,,,['Ado'],,,,False,,,,,,,,,,,,,,,,2021/01/28,jp,180.0,164886.0,['japanese teen pop'],244377.0
6mO5fCJKvB9tr5RAFvBO7z,家家酒,,,['Jia Jia'],,,,False,,,,,,,,,,,,,,,,2017/04/20,tw,191.0,18551.0,"['taiwan pop', 'mandopop']",273405.0
6jmIUrOD5seJEh6Z6RP2xz,River,,,['Tom Gregory'],,,,False,,,,,,,,,,,,,,,,2021/06/03,de,189.0,417742.0,['uk pop'],190000.0
1ghdJUMhmLEpUitNwyNMWH,Фотографирую закат,,,['fem.love'],,,,True,,,,,,,,,,,,,,,,2021/04/15,ru,24.0,220131.0,"['russian drain', 'russian hip hop']",156000.0
6XdHZr9iXdqc4Q76wtgbqr,The Way You Felt,,,['Alec Benjamin'],,,,False,,,,,,,,,,,,,,,,2021/05/06,sg,152.0,45752.0,"['electropop', 'alt z', 'pop']",182810.0
4MKL1sm8VqknemVs2yjs4M,Anıları Sakla,,,['Batuhan Kordel'],,,,False,,,,,,,,,,,,,,,,2021/04/22,tr,198.0,192284.0,['turkish singer-songwriter'],216789.0
6vRHVF61iN8TnMdoFBoE8f,Free,,,"['Marwan Pablo', 'Molotof']",,,,False,,,,,,,,,,,,,,,,2020/11/12,eg,17.0,25883.0,"['egyptian trap', 'egyptian hip hop']",218000.0
6gi6y1xwmVszDWkUqab1qw,OUT WEST (feat. Young Thug),,,"['JACKBOYS', 'Travis Scott', 'Young Thug']",,,,True,,,,,,,,,,,,,,,,2020/01/02,global,27.0,13014508.0,"['pop rap', 'gangster rap', 'southern hip hop', 'melodic rap', 'atl trap', 'slap house', 'atl hip hop', 'trap', 'hip hop', 'rap']",157712.0
04colE4oJt50AHwFhrT57v,我的秘密 (MySecret),,,['G.E.M.'],,,,False,,,,,,,,,,,,,,,,2019/07/25,tw,192.0,31031.0,['mandopop'],248486.0
1wkfytfHLwJknHpMJZMlxk,Mi Contacto,,,['Rochy RD'],,,,False,,,,,,,,,,,,,,,,2021/03/04,do,150.0,14684.0,"['trap latino', 'dominican pop', 'rap dominicano', 'dembow']",216060.0
3N0gL4EypJfzJ6txDnIrDS,I Know Where The Rainbow has Fallen,,,['JANNABI'],,,,False,,,,,,,,,,,,,,,,2021/08/05,kr,120.0,12633.0,['k-indie'],222999.0
63eXDWtCoO12Y1Sre61GBB,Dole v dole,,,['Kabát'],,,,False,,,,,,,,,,,,,,,,2021/03/18,cz,198.0,28869.0,"['czech rock', 'slovak rock']",148546.0
731JjfIII1qYfeatc3zhtU,Le billet,,,['ISK'],,,,True,,,,,,,,,,,,,,,,2021/06/17,fr,184.0,277735.0,"['rap francais', 'pop urbaine', 'french hip hop']",155551.0
5RmSunLqeDqNWww8LWhAiK,WACHA,,,"['KHEA', 'Duki']",,,,True,,,,,,,,,,,,,,,,2021/04/08,global,153.0,5471802.0,"['trap latino', 'trap triste', 'argentine hip hop', 'trap argentino']",206360.0
0kMrdZdfknPK3xXZrDj2Nw,Ponte Pa Mi Remake,,,['Nya Shanell'],,,,True,,,,,,,,,,,,,,,,2021/08/05,do,154.0,15217.0,[],177397.0
15jdAAw1i9furVH6GYhX1f,Ok ok,,,['Tagne'],,,,False,,,,,,,,,,,,,,,,2021/06/17,ma,11.0,57795.0,"['rap maroc', 'moroccan pop']",140640.0
3sgOlQhpIlao3pSkXy9XXY,Incomparável,,,['Maiara & Maraisa'],,,,False,,,,,,,,,,,,,,,,2021/06/10,br,152.0,740356.0,"['sertanejo', 'sertanejo universitario', 'sertanejo pop']",171889.0
5BUl0EBl4tOmPtT9IN0UUP,Je t’aime de ouf,,,['Wejdene'],,,,False,,,,,,,,,,,,,,,,2021/04/08,fr,6.0,1604814.0,['francoton'],169186.0
2QuQkdLLzgktXwruPAz6f4,White Lies,,,"['VIZE', 'Tokio Hotel']",,,,False,,,,,,,,,,,,,,,,2021/01/21,de,81.0,621687.0,"['dance pop', 'tropical house', 'german pop rock', 'edm', 'pop dance', 'german dance', 'slap house']",183588.0
1YHjRAptXqPdsdx3g6FNJL,Nice To Meet Ya (feat. Yxng Bane),,,"['Wes Nelson', 'Yxng Bane']",,,,False,,,,,,,,,,,,,,,,2021/05/27,de,167.0,435529.0,"['uk dancehall', 'uk hip hop', 'afroswing']",181918.0
0NmuYnjETG3u3qx0OmEJev,Lil Bit,,,"['Nelly', 'Florida Georgia Line']",,,,True,,,,,,,,,,,,,,,,2021/04/29,us,141.0,1586095.0,"['pop rap', 'southern hip hop', 'country pop', 'urban contemporary', 'st louis rap', 'contemporary country', 'modern country rock', 'country road', 'dance pop', 'country', 'hip hop']",195962.0
1smFN2CLqGROu0J0UyvDfL,Shayad,,,"['Pritam', 'Arijit Singh']",,,,False,,,,,,,,,,,,,,,,2020/02/20,in,1.0,1210010.0,"['modern bollywood', 'filmi', 'desi pop', 'indian instrumental']",247941.0
0YrojVR0LLrXAQQu8o6GuE,Pont én,,,['Dzsúdló'],,,,False,,,,,,,,,,,,,,,,2021/08/05,hu,38.0,55522.0,"['magyar trap', 'hungarian pop', 'hungarian hip hop']",130742.0
2QwCuzRvItl9plyEOdEqjj,تجرحني واحبك,,,['غريب ال مخلص'],,,,False,,,,,,,,,,,,,,,,2020/10/22,sa,129.0,14841.0,"['khaliji', 'sheilat']",280800.0
5sd5lbAybkkVhAw3csZseC,Nesesari,,,['Kizz Daniel'],,,,True,,,,,,,,,,,,,,,,2021/06/24,ma,132.0,16188.0,"['nigerian pop', 'afropop', 'azontobeats']",180349.0
3sqRODOZ1Z6hR4F2tnFAlg,Sakhiyaan,,,['Maninder Buttar'],,,,False,,,,,,,,,,,,,,,,2019/02/28,in,25.0,26505.0,"['punjabi pop', 'desi hip hop', 'desi pop']",179325.0
1Hu42ZLWG9dHaVOPiWyEmE,Beautiful Scars,,,['Maximillian'],,,,False,,,,,,,,,,,,,,,,2020/03/26,ph,67.0,279828.0,"['gen z singer-songwriter', 'pop']",194757.0
6gblTHN7eKFPvm4XxnYhl8,Jolie madame (feat. Ronisia),,,"['Joé Dwèt Filé', 'Ronisia']",,,,False,,,,,,,,,,,,,,,,2021/04/15,fr,96.0,399329.0,"['pop urbaine', 'francoton']",184066.0
6ALzx0Gppfh8B9mTMoF0BV,Kinol,,,"['Sobel', 'Magiera']",,,,True,,,,,,,,,,,,,,,,2020/12/31,pl,81.0,191042.0,"['polish pop', 'polish trap', 'polish hip hop']",192760.0
65pvMJX8rkUCyeByCHKFhj,错位时空 - 治愈版,,,['小玄子'],,,,False,,,,,,,,,,,,,,,,2021/06/24,tw,133.0,48001.0,[],211800.0
3F8lYaCAqmBtlyS6u6ni1X,Bezprawie,,,"['Lipa', 'Kabe', 'Szwed']",,,,True,,,,,,,,,,,,,,,,2021/04/01,pl,113.0,179804.0,"['polish trap', 'polish hip hop', 'polish alternative rap', 'jewish pop']",155272.0
4reIsHKw5hUj4pV8zzMjLA,I Still Love You,,,['TheOvertunes'],,,,False,,,,,,,,,,,,,,,,2017/01/12,id,118.0,44913.0,['indonesian pop'],286313.0
7MaE3QJQArKzaRZGi8DHfP,Putus Atau Terus,,,['Judika'],,,,False,,,,,,,,,,,,,,,,2021/07/01,id,36.0,693823.0,[],248823.0
0MLu1cFYL4ikdRTdasCQT9,M' Manc (con Geolier & Sfera Ebbasta),,,"['Shablo', 'Geolier', 'Sfera Ebbasta']",,,,False,,,,,,,,,,,,,,,,2020/06/18,global,139.0,5171235.0,"['italian pop', 'trap italiana', 'italian hip hop', 'rap napoletano']",180000.0
3pHt7ZLOM4GJQKqorMzeon,Fall So Hard,,,['Christopher'],,,,False,,,,,,,,,,,,,,,,2021/03/18,dk,54.0,119251.0,['danish pop'],214720.0
2Gmyw5Vg2X5YW2lM3OC7nD,春を告げる,,,['yama'],,,,False,,,,,,,,,,,,,,,,2020/05/14,jp,130.0,141406.0,"['japanese teen pop', 'j-pop']",196497.0
5Ag6ggLk5bdlJNvD88FZAV,Proti Thesi,,,['Nikos Oikonomopoulos'],,,,False,,,,,,,,,,,,,,,,2021/06/17,gr,48.0,75112.0,['greek pop'],217867.0
2e5YNLCvklck07A0k6PRIS,Sahte,,,['Hande Yener'],,,,False,,,,,,,,,,,,,,,,2021/07/15,tr,71.0,408456.0,['turkish pop'],227947.0
30CDYWqqitNHUa0DGaUeIE,Jaan Ban Gaye,,,"['Mithoon', 'Vishal Mishra', 'Asees Kaur']",,,,False,,,,,,,,,,,,,,,,2020/08/20,in,142.0,199942.0,"['modern bollywood', 'filmi', 'desi pop', 'sufi']",211673.0
3QqYZWQLn0evKMIRlGJeeR,Bundles (feat. Taylor Girlz),,,"['Kayla Nicole', 'Taylor Girlz']",,,,True,,,,,,,,,,,,,,,,2021/06/17,us,189.0,1561003.0,"['viral rap', 'trap queen']",154805.0
4GkBJSSHZH59LTVeIKDQgZ,Komiat pärjää aina,,,['Pasi ja Anssi'],,,,False,,,,,,,,,,,,,,,,2021/07/15,fi,16.0,180673.0,"['finnish hip hop', 'finnish dance pop']",151306.0
0Cnb8XdGDMHAmIRBUJMkIS,Where The Lights Are Low,,,"['Toby Romeo', 'Felix Jaehn', 'FAULHABER']",,,,False,,,,,,,,,,,,,,,,2021/01/28,de,100.0,546021.0,"['dance pop', 'tropical house', 'edm', 'pop dance', 'electro house', 'german dance', 'pop']",136995.0
3RqausOoS1TMLly9Q12JgT,Dieci,,,['Annalisa'],,,,False,,,,,,,,,,,,,,,,2021/03/04,it,28.0,800196.0,"['italian pop', 'italian adult pop']",198870.0
3RcXFW8aiRYHRaDDYBqJ76,Faded Love,,,['Leony'],,,,False,,,,,,,,,,,,,,,,2021/03/04,de,148.0,459470.0,[],148345.0
0ZEFUsb2AVGup8SV3y3yXl,Nirvana,,,"['Skepta', 'J Balvin']",,,,True,,,,,,,,,,,,,,,,2021/08/05,gb,67.0,632387.0,"['grime', 'instrumental grime', 'rap', 'reggaeton', 'trap latino', 'birmingham grime', 'reggaeton colombiano']",198496.0
5g5GOBG3mTODUxegwjK4VL,Ring,,,['Fy'],,,,True,,,,,,,,,,,,,,,,2021/02/18,gr,17.0,78090.0,"['greek pop', 'greek trap']",221538.0
2eDLWKn3ag8gnDrq6QwSkw,ENZO FERRARI,,,"['YNY Sebi', 'Petre Stefan']",,,,False,,,,,,,,,,,,,,,,2021/03/04,ro,153.0,17417.0,['romanian trap'],249718.0
6hdRHwO3HVpXqZKmmZQXbb,Wasl Al Mahabah,,,['Mohammed Bin Grman'],,,,False,,,,,,,,,,,,,,,,2021/02/18,sa,135.0,15860.0,['sheilat'],131501.0
1dg3qy5DjoJodawfOCgrTP,Run It Up (feat. Offset & Moneybagg Yo),,,"['Lil Tjay', 'Offset', 'Moneybagg Yo']",,,,True,,,,,,,,,,,,,,,,2021/04/08,global,94.0,6770781.0,"['pop rap', 'southern hip hop', 'melodic rap', 'brooklyn drill', 'tennessee hip hop', 'nyc rap', 'memphis hip hop', 'atl hip hop', 'trap', 'hip hop', 'rap']",232048.0
4gY9fdFTRmdyXKTmxRa4oI,Yaay,,,['Bsw'],,,,True,,,,,,,,,,,,,,,,2019/05/02,hu,4.0,68691.0,"['hungarian pop', 'hungarian edm', 'hungarian hip hop', 'magyar trap']",199384.0
6z9TFA8y1Jw7wtmMtPckuJ,Biggie,,,"['Oki', 'Young Igi', 'Otsochodzi', 'OIO', '@atutowy']",,,,True,,,,,,,,,,,,,,,,2021/05/13,pl,31.0,438027.0,"['polish trap', 'polish hip hop']",182189.0
6Im9k8u9iIzKMrmV7BWtlF,34+35,,,['Ariana Grande'],,,,True,,,,,,,,,,,,,,,,2020/11/05,global,5.0,26153463.0,"['dance pop', 'pop']",173710.0
1ZJdjsCEdolnRN83W9dWiX,Snälla bli min - Spotify Studio It's Hits Recording,,,['Victor Leksell'],,,,False,,,,,,,,,,,,,,,,2021/05/20,se,2.0,1085491.0,"['swedish idol pop', 'swedish pop']",158490.0
0lNWDFt02EXYm86vH9BBRE,Debesis iekrita tevī,,,"['Prāta Vētra', 'Musiqq']",,,,False,,,,,,,,,,,,,,,,2016/06/23,lv,14.0,13068.0,['latvian pop'],244213.0
6Amt2E3nanH9lhZnas9oOs,Run to Paradise,,,['Choirboys'],,,,False,,,,,,,,,,,,,,,,2019/01/31,au,140.0,238294.0,['australian rock'],251586.0
2UsR5UxsuKwJ2OovutZsjV,Mums,,,['Tessa'],,,,True,,,,,,,,,,,,,,,,2021/04/15,dk,5.0,372346.0,['danish pop'],149697.0
2HbKqm4o0w5wEeEFXm2sD4,Money Trees,,,"['Kendrick Lamar', 'Jay Rock']",,,,True,,,,,,,,,,,,,,,,2020/08/20,global,167.0,4680817.0,"['pop rap', 'gangster rap', 'southern hip hop', 'conscious hip hop', 'underground hip hop', 'west coast rap', 'trap', 'hip hop', 'rap']",386906.0
1Ld7ou1JXz77rg70AG7usC,El Walida,,,"['Foufa Torino', 'Kader Japonais', 'Didine Canon 16']",,,,False,,,,,,,,,,,,,,,,2020/10/08,ma,44.0,18313.0,"['rai', 'rif', 'deep rai', 'rap algerien', 'rai algerien']",252000.0
5BedaQpN3d92CLUVewl94E,Dawla,,,['3enba'],,,,False,,,,,,,,,,,,,,,,2021/04/08,eg,36.0,26188.0,['mahraganat'],176000.0
1Ef0TmgS1QrVO6tKHrMMmH,"Ghungroo (From ""War"")",,,"['Vishal-Shekhar', 'Arijit Singh', 'Shilpa Rao', 'Kumaar']",,,,False,,,,,,,,,,,,,,,,2021/05/06,in,50.0,437895.0,"['modern bollywood', 'filmi', 'desi pop']",302935.0
7p21ty59l7gtfhDX7rifLa,My Resort,,,['¥ellow Bucks'],,,,True,,,,,,,,,,,,,,,,2020/11/12,jp,146.0,173678.0,"['japanese trap', 'j-rap']",132813.0
53S98SFeRSxjd7F7eUnfAJ,Teri Hogaiyaan,,,['Vishal Mishra'],,,,False,,,,,,,,,,,,,,,,2021/06/10,in,166.0,284153.0,"['modern bollywood', 'desi pop']",175874.0
3vItl2vBpmEw20g4v8g0rS,嘉賓 - EP/Single,,,['張遠'],,,,False,,,,,,,,,,,,,,,,2021/07/29,sg,48.0,80563.0,['chinese drama ost'],333628.0
65sTVVVMDnczku5Gt2PTmt,Rozdělený světy,,,['Viktor Sheen'],,,,True,,,,,,,,,,,,,,,,2020/10/22,cz,2.0,349299.0,"['czech hip hop', 'czsk hip hop', 'czech drill']",211891.0
0xgP0lR6VpAl4ruqu6bE45,Baby Baby,,,['Mok Saib'],,,,True,,,,,,,,,,,,,,,,2020/11/19,ma,70.0,16951.0,['rai'],210750.0
4H3t8C59tXjKf1R2iKtc5M,Ya Acabo,,,['Marca MP'],,,,False,,,,,,,,,,,,,,,,2021/04/01,mx,128.0,793552.0,"['corrido', 'sierreno', 'corridos tumbados', 'nueva musica mexicana', 'musica mexicana', 'sad sierreno']",189408.0
0cSkn2l67csUljEy0EEBPn,炎,,,['LiSA'],,,,False,,,,,,,,,,,,,,,,2020/10/15,jp,93.0,241384.0,"['anime rock', 'anime', 'j-pixie']",275000.0
13On7DYsJ3IrWxBWuOwM8t,Square (2017),,,['Yerin Baek'],,,,False,,,,,,,,,,,,,,,,2021/02/04,kr,100.0,11144.0,"['k-pop', 'korean pop']",261762.0
6bvfJf4KjonPMuPfGfy3S2,La Jeepeta - Remix,,,"['Nio Garcia', 'Anuel AA', 'Myke Towers', 'Brray', 'Juanka']",,,,True,,,,,,,,,,,,,,,,2020/07/30,global,23.0,16329630.0,"['reggaeton flow', 'trap boricua', 'trap latino', 'latin hip hop', 'reggaeton']",345240.0
30bqVoKjX479ab90a8Pafp,Star Shopping,,,['Lil Peep'],,,,True,,,,,,,,,,,,,,,,2020/09/10,global,189.0,4616550.0,"['lgbtq+ hip hop', 'emo rap']",142000.0
