storm,pr_max,pr_max_tc,t2m_max_pr,pr_int,pr_int_tc,pr_sum,sc_max,sm_prev,sm_max,t2m_min_pr,t2m_mean_pr,MltnInd,Dd_km-1,SlopeMn,Tc_Clfr,Area_m2,RvrsSlD,MnRvrSD
1,0.787216739304348,0.20612849154084492,20.1125562641304,0.050815072793271396,0.013305654947926243,4.7766168425675115,0.0,0.123020836411765,0.256467211088235,9.25402971014493,17.43286599133596,0.27,0.002987339725417,25.88,1.645502897025093,74591292.95689382,20.3,10.038114511661915
2,2.44252072985507,0.6395609855135715,7.33775845155797,0.5921062608792105,0.15503985661531466,65.72379495759236,26.1904761904762,0.119604586102941,0.422656426470588,1.74514079710145,6.10846852902331,0.27,0.002987339725417,25.88,1.645502897025093,74591292.95689382,20.3,10.038114511661915
3,0.296248814471015,0.07757116712436334,18.3616234838768,0.02473215779230302,0.006475983199725408,1.360268678576666,0.0,0.117478123095588,0.206830059732353,9.73671208992754,17.84798015508703,0.27,0.002987339725417,25.88,1.645502897025093,74591292.95689382,20.3,10.038114511661915
0,5.211482902,0.7017456757083084,22.2208021205,0.8140568450303669,0.10961580063163537,76.5213434328545,25.0,0.12678541,0.43464749,15.3338125702,21.826127932431756,0.94,0.003082057198328,30.12,0.435159127596195,4774561.568367686,25.8,21.89354000101118
1,0.3146499277,0.04236879028053019,23.45079132,0.018480853453438355,0.0024885160784797527,1.349102302101,0.0,0.130935414,0.258680959,12.74472,19.89570840078767,0.94,0.003082057198328,30.12,0.435159127596195,4774561.568367686,25.8,21.89354000101118
2,1.744404424,0.2348905837834873,10.3136451695,0.5020405191856019,0.06760163469665167,54.220376072045006,33.3333333333333,0.128650135,0.42303859,5.006957,9.383023239843194,0.94,0.003082057198328,30.12,0.435159127596195,4774561.568367686,25.8,21.89354000101118
3,0.058261924795,0.007845186207488765,20.2220288,0.004487327497456097,0.0006042354404767078,0.1839804273957,0.0,0.12569038,0.2039453376,13.457656001,21.04459036187561,0.94,0.003082057198328,30.12,0.435159127596195,4774561.568367686,25.8,21.89354000101118
0,5.13887840104,1.1454483010133263,15.978258602,0.8195299374136494,0.18267199594566072,77.03581411688305,32.1428571428571,0.124985156875,0.43013445875,6.179429908624,16.21680204309581,0.38,0.002957982993303,26.28,1.192409819858786,34792062.27392982,20.1,10.752033398851562
1,0.441112863688,0.09832339682610242,19.759699148,0.02716961279408425,0.006056066010021842,2.5539436026439195,0.0,0.13138175775,0.2484239815,9.24942592,17.345283480295322,0.38,0.002957982993303,26.28,1.192409819858786,34792062.27392982,20.1,10.752033398851562
2,1.95829091472,0.4365001126903288,7.24304340168,0.5635853289822148,0.12562232595892273,60.8672155300792,50.9433962264151,0.126195244375,0.41069470875,1.337537552,5.87183433804226,0.38,0.002957982993303,26.28,1.192409819858786,34792062.27392982,20.1,10.752033398851562
3,0.1651493267416,0.03681153764824954,16.6183984856,0.019764394034885075,0.00440545383662617,0.810340155430288,0.0,0.1232751648125,0.2091824367875,9.55435917448,17.343227598970145,0.38,0.002957982993303,26.28,1.192409819858786,34792062.27392982,20.1,10.752033398851562
0,5.39419778277778,0.7129451610999058,13.6444229577778,0.8032736766682743,0.10616779433783863,75.50772560681779,23.0769230769231,0.123905005,0.43440151,2.0825035,14.794774503820923,0.61,0.00364476068175,30.31,0.419246804201308,9793271.805463657,27.1,17.53851514394934
1,0.2616804825,0.034586020250928065,19.4162859166667,0.015419177083576843,0.0020379355990572767,1.1255999271011095,0.0,0.131649564,0.242977596,8.16666666666667,16.23336322155251,0.61,0.00364476068175,30.31,0.419246804201308,9793271.805463657,27.1,17.53851514394934
2,1.76752539833333,0.2336118790242075,7.30497362777778,0.5355566079525206,0.07078392515637547,57.84011365887223,69.2307692307692,0.12472231,0.42088027,0.11111111111111,5.315750531481274,0.61,0.00364476068175,30.31,0.419246804201308,9793271.805463657,27.1,17.53851514394934
3,0.0344670107777778,0.00455546673317212,18.2372437588889,0.007839606120009907,0.0010361520791905537,0.2195089713602774,0.0,0.1218260357,0.2123246963,8.90928316,16.93861762344643,0.61,0.00364476068175,30.31,0.419246804201308,9793271.805463657,27.1,17.53851514394934
0,4.32986439459615,0.8736903478764064,17.1204252025962,0.8431377714750798,0.17013034721991743,69.13729726095654,100.0,0.115330323692308,0.428867758846154,3.79227364898077,14.78658697223818,0.35,0.002667973198003,26.54,0.977187104843826,27945124.046827048,20.7,12.660977008971573
1,0.698716971317308,0.14098877426721496,20.6436465317308,0.07604574017905441,0.015344690534529734,7.148299576831114,0.0,0.123612325538462,0.253430126538462,10.8269230769231,18.531535821164077,0.35,0.002667973198003,26.54,0.977187104843826,27945124.046827048,20.7,12.660977008971573
2,2.99036382846154,0.6034027340039294,6.687039865,0.7258375864696551,0.1464612365726508,80.56797209813172,29.3333333333333,0.114258183115385,0.388594590384615,0.961538461538462,5.484123825777495,0.35,0.002667973198003,26.54,0.977187104843826,27945124.046827048,20.7,12.660977008971573
3,0.676668620701923,0.1365398055781959,17.7762684808654,0.07810302932232428,0.015759815236704954,4.295666612727835,0.0,0.112391932511538,0.228319517415385,11.0761602854808,17.931180346521856,0.35,0.002667973198003,26.54,0.977187104843826,27945124.046827048,20.7,12.660977008971573
0,3.95036998425,0.5057470962131432,20.0803146325,0.7758121881280792,0.09932354764664744,63.616599426502496,33.3333333333333,0.114351267,0.43026737,5.91836303375,17.881770331278815,0.94,0.002960336001759,24.82,0.393371137903145,1690111.1701162597,20.7,20.71960654024281
1,0.385921610625,0.04940770983924657,24.2060742,0.061401769125438835,0.007860976708852815,5.771766297791251,0.0,0.12289726,0.25471346,14.75,22.77007659049202,0.94,0.002960336001759,24.82,0.393371137903145,1690111.1701162597,20.7,20.71960654024281
2,3.44034463125,0.44045097400098393,10.2651063825,0.8484566320737612,0.10862387058551828,94.1786861601875,33.3333333333333,0.112994382,0.38549811,2.875,8.575813473922185,0.94,0.002960336001759,24.82,0.393371137903145,1690111.1701162597,20.7,20.71960654024281
3,0.680461980125,0.0871163136373925,21.90584421375,0.06679735827,0.008551748346218586,3.67385470485,0.0,0.1112328123,0.2312337983,14.59123349125,22.16702491631137,0.94,0.002960336001759,24.82,0.393371137903145,1690111.1701162597,20.7,20.71960654024281
0,4.004725128,0.6634608270322219,11.08641476,0.7569843749806537,0.125409226207231,62.07271874841361,30.7692307692308,0.112214107,0.429172343333333,5.01497770816,17.19494801544839,0.79,0.003438202516341,29.35,0.658713232154471,6784743.631585275,25.7,18.29222715808345
1,0.55034319984,0.09117508514242423,23.485032708,0.06798070205838212,0.011262329215690748,6.39018599348792,0.0,0.117787121333333,0.257369039333333,13.48,21.63931397874468,0.79,0.003438202516341,29.35,0.658713232154471,6784743.631585275,25.7,18.29222715808345
2,3.3204664036,0.5501000233105545,10.0378846192,0.7888684017119999,0.13069143711264233,87.56439259003199,31.25,0.111444412,0.41133711,2.52,8.216586351516936,0.79,0.003438202516341,29.35,0.658713232154471,6784743.631585275,25.7,18.29222715808345
3,0.71115789644,0.11781717622108362,21.3280398188,0.05909474799380582,0.009790197610094538,3.25021113965932,0.0,0.1101377825,0.2199026201,13.4276131244,21.339260772634187,0.79,0.003438202516341,29.35,0.658713232154471,6784743.631585275,25.7,18.29222715808345
0,4.27666733333333,0.8425567610659964,9.62592133333333,0.7881185746797558,0.15526918085081948,64.62572312373997,62.5,0.111145527,0.43418726,3.05122351666667,14.70525825249797,0.73,0.002958248267736,31.92,0.931533845661884,9341233.098109739,26.7,19.587633917197536
1,0.758617371,0.14945707607796835,20.3018716,0.0824897089022695,0.016251500651513495,7.754032636813333,0.0,0.115232052,0.258696829,10.3333333333333,18.149520017234043,0.73,0.002958248267736,31.92,0.931533845661884,9341233.098109739,26.7,19.587633917197536
2,3.20075988666667,0.6305895859704085,7.16044330666667,0.7502226671645644,0.14780321480646746,83.27471605526665,52.9411764705882,0.110669427,0.42537148,1.33333333333333,5.98208843737357,0.73,0.002958248267736,31.92,0.931533845661884,9341233.098109739,26.7,19.587633917197536
3,0.743984759,0.14657426916040384,18.1688760133333,0.08152814218226015,0.0160620600244988,3.342653829472666,0.0,0.1095902676,0.2145544309,10.5475689566667,17.760669901040647,0.73,0.002958248267736,31.92,0.931533845661884,9341233.098109739,26.7,19.587633917197536
0,4.23362705882353,0.47461956998753135,9.94404941176471,0.7766945880550216,0.08707296279818182,63.68895622051177,0.0,0.111145527,0.43418726,3.52280814529412,15.36138471335287,0.96,0.003676831934309,32.1,0.301631940589344,4598086.405706612,29.1,26.931164870356803
1,0.714479367235294,0.08009819602211533,21.1523169176471,0.0789233027485857,0.008847861063827085,7.418790458367056,0.0,0.115232052,0.258696829,11.1176470588235,19.049106807121397,0.96,0.003676831934309,32.1,0.301631940589344,4598086.405706612,29.1,26.931164870356803
2,3.22534527411765,0.36158404266445426,7.98254332941177,0.7558098814754637,0.08473163931399659,83.89489684377646,60.0,0.110669427,0.42537148,1.64705882352941,6.602993894406467,0.96,0.003676831934309,32.1,0.301631940589344,4598086.405706612,29.1,26.931164870356803
3,0.737448836176471,0.0826732361284427,19.0359567764706,0.07947591428420375,0.008909812729800723,3.258512485652354,0.0,0.1095902676,0.2145544309,11.2626606994118,18.67397596855668,0.96,0.003676831934309,32.1,0.301631940589344,4598086.405706612,29.1,26.931164870356803
0,3.910825,0.29536463354856884,12.33001,0.6910146883695122,0.052188809319501504,56.6632044463,0.0,0.111145527,0.43418726,7.05969286,20.282333169764637,1.14,0.00356898561222,31.58,0.136896221432563,1312242.5936410753,29.5,27.969361963770353
1,0.383444339,0.028959592074564375,27.5306568,0.0598106600002439,0.0045171936032090635,4.90447412002,0.0,0.115232052,0.258696829,17.1355343,25.374511600487804,1.14,0.00356898561222,31.58,0.136896221432563,1312242.5936410753,29.5,27.969361963770353
2,3.40973568,0.2575199170560381,14.1482935,0.7977139888072072,0.060247262401311216,88.5462527576,0.0,0.110669427,0.42537148,4.0,11.259784822153154,1.14,0.00356898561222,31.58,0.136896221432563,1312242.5936410753,29.5,27.969361963770353
3,0.688429415,0.05199355682893779,25.5390625,0.15455602394117646,0.011672826928872915,2.627452407,0.0,0.1095902676,0.2145544309,16.62584877,24.178339230000002,1.14,0.00356898561222,31.58,0.136896221432563,1312242.5936410753,29.5,27.969361963770353
0,4.12186940833333,0.48657503161934396,11.74811125,0.8065149959930896,0.09520681535504809,66.13422967143335,100.0,0.111145527,0.43418726,7.48715014258333,17.004495404771543,1.03,0.0040773589301,28.97,0.334443241953167,3675418.585510034,26.5,25.133404717568034
1,0.901764290666667,0.10645072533284042,22.0652936333333,0.07507901899176415,0.00886286595252382,7.057427785225831,0.0,0.115232052,0.258696829,11.6176016666667,19.52777758349291,1.03,0.0040773589301,28.97,0.334443241953167,3675418.585510034,26.5,25.133404717568034
2,3.0424911575,0.3591574803823622,8.60855865583333,0.6973246250446697,0.08231720073277454,77.40303337995834,47.3684210526316,0.110669427,0.42537148,2.9175802125,7.787861126836489,1.03,0.0040773589301,28.97,0.334443241953167,3675418.585510034,26.5,25.133404717568034
3,0.565985242833333,0.06681295794353324,19.9167082325,0.05860512033655488,0.006918168786027831,2.40280993379875,0.0,0.1095902676,0.2145544309,11.9042503433333,19.32647467646342,1.03,0.0040773589301,28.97,0.334443241953167,3675418.585510034,26.5,25.133404717568034
0,4.04962965625,0.46439273987026963,11.4274853125,0.7356931993855184,0.08436588270220678,60.326842349612505,100.0,0.091617495,0.43843249,6.1003309639375,17.903421709198327,0.84,0.002910913681566,28.47,0.315610518181668,4473216.5802043155,26.4,23.461747139563904
1,0.89545713725,0.10268686983811537,25.458508275,0.05793717556384285,0.006643966481950522,4.055602289468999,0.0,0.09364092,0.242874441,12.6875,22.557653397946428,0.84,0.002910913681566,28.47,0.315610518181668,4473216.5802043155,26.4,23.461747139563904
2,2.2122671575,0.253692533343354,11.82077658,0.5478927767029513,0.06282980156852792,59.17241988391875,41.6666666666667,0.09216501,0.43036259,4.0625,9.711135480500289,0.84,0.002910913681566,28.47,0.315610518181668,4473216.5802043155,26.4,23.461747139563904
3,0.1773857967625,0.020341780154012862,22.92166984375,0.0224244381344375,0.0025715305223604147,0.672733144033125,0.0,0.0915381455,0.1903209448,13.532108130625,22.5758036014375,0.84,0.002910913681566,28.47,0.315610518181668,4473216.5802043155,26.4,23.461747139563904
0,3.69511096,0.39673880026722863,16.2901649466667,0.8278639360252033,0.08888657155863727,67.88484275406667,9.09090909090909,0.118652036,0.432596295,5.71375155433333,17.635176299807718,1.13,0.002544304043841,27.14,0.276672264365273,2371067.7702263305,22.8,23.205880757783188
1,0.578599572333333,0.06212341189414732,24.9169483,0.04315044671904881,0.004633001998486778,2.502725909704831,0.0,0.1218657105,0.2528685725,11.7384799333333,21.241534871264363,1.13,0.002544304043841,27.14,0.276672264365273,2371067.7702263305,22.8,23.205880757783188
2,1.85329333666667,0.19898546563061362,11.5017479266667,0.5404907422617283,0.05803172109355601,58.373000164266664,0.0,0.1204096385,0.4243558,4.0,9.565178698263889,1.13,0.002544304043841,27.14,0.276672264365273,2371067.7702263305,22.8,23.205880757783188
3,0.2485480358,0.0266862485591145,22.2548510333333,0.02352451309766667,0.002525793461758177,0.7057353929300001,0.0,0.1175847788,0.1908049797,13.19798501,22.37245892422221,1.13,0.002544304043841,27.14,0.276672264365273,2371067.7702263305,22.8,23.205880757783188
0,3.99714361290323,0.568384407163387,10.9030053225806,0.7421963861728956,0.10553857799652257,60.860103666177444,100.0,0.091617495,0.43843249,5.58463977245161,17.19621556011817,0.61,0.002673226317223,26.48,0.485284083594083,8350489.624037972,24.7,17.86469736574542
1,0.899972857806452,0.12797402064718946,24.5070546193548,0.05942854655738985,0.008450599346634368,4.159998259017289,0.0,0.09364092,0.242874441,11.9677419354839,21.687816249585257,0.61,0.002673226317223,26.48,0.485284083594083,8350489.624037972,24.7,17.86469736574542
2,2.19499147096774,0.312122617242798,11.1350927341935,0.5495169849312725,0.07814002096349867,59.34783437257743,24.1379310344828,0.09216501,0.43036259,3.54838709677419,9.053263296644323,0.61,0.002673226317223,26.48,0.485284083594083,8350489.624037972,24.7,17.86469736574542
3,0.189859998777419,0.0269976446432367,22.0384268064516,0.02303995475303224,0.003276227299189245,0.6911986425909672,0.0,0.0915381455,0.1903209448,12.8060930025806,21.714817847419354,0.61,0.002673226317223,26.48,0.485284083594083,8350489.624037972,24.7,17.86469736574542
0,3.987276316,0.4533228467941706,19.94133377,0.8543330963829268,0.09713114433747383,70.05531390339999,0.0,0.111145527,0.43418726,11.92338562,19.145649692987806,1.14,0.003005005682491,29.71,0.310222855011719,2009832.4030105402,26.4,25.487407805886562
1,1.111707091,0.12639260070116146,23.1493397,0.06551500223904254,0.007448555096006852,6.158410210469999,0.0,0.115232052,0.258696829,12.86079,20.582354430638294,1.14,0.003005005682491,29.71,0.310222855011719,2009832.4030105402,26.4,25.487407805886562
2,2.93990493,0.334244724104999,10.23371506,0.6661709532090091,0.0757385465733783,73.9449758062,0.0,0.110669427,0.42537148,3.783031,9.485146074584685,1.14,0.003005005682491,29.71,0.310222855011719,2009832.4030105402,26.4,25.487407805886562
3,0.297217757,0.03379138766489692,21.62895775,0.034774624638666665,0.003953609077490149,1.04323873916,0.0,0.1095902676,0.2145544309,13.10013485,20.73662939,1.14,0.003005005682491,29.71,0.310222855011719,2009832.4030105402,26.4,25.487407805886562
0,3.987276316,0.39447251985680115,19.94133377,0.8543330963829268,0.08452158882866759,70.05531390339999,0.0,0.111145527,0.43418726,11.92338562,19.145649692987806,1.41,0.003330067735321,28.38,0.234904904441821,1375184.091421741,26.7,25.462002385118623
1,1.111707091,0.10998432583407748,23.1493397,0.06551500223904254,0.00648158441338859,6.158410210469999,0.0,0.115232052,0.258696829,12.86079,20.582354430638294,1.41,0.003330067735321,28.38,0.234904904441821,1375184.091421741,26.7,25.462002385118623
2,2.93990493,0.290853107225823,10.23371506,0.6661709532090091,0.06590617598114938,73.9449758062,0.0,0.110669427,0.42537148,3.783031,9.485146074584685,1.41,0.003330067735321,28.38,0.234904904441821,1375184.091421741,26.7,25.462002385118623
3,0.297217757,0.029404593075103153,21.62895775,0.034774624638666665,0.003440351939805027,1.04323873916,0.0,0.1095902676,0.2145544309,13.10013485,20.73662939,1.41,0.003330067735321,28.38,0.234904904441821,1375184.091421741,26.7,25.462002385118623
0,4.8403742479638,1.0626543198965288,7.53554695475113,0.47734884712973197,0.10479702364200973,50.121628948621854,100.0,0.120246222622641,0.426354517169811,1.12913763475113,12.584884798217132,0.36,0.002937500016334,25.2,1.156744337949754,59649212.900159925,18.6,12.935976692143413
1,0.810600007411765,0.17795888405666777,20.193378279638,0.1016889127638167,0.022324753603403445,9.762135625326403,0.0,0.122955949358491,0.294942256415094,8.46348380090498,17.339929985570233,0.36,0.002937500016334,25.2,1.156744337949754,59649212.900159925,18.6,12.935976692143413
2,2.88769936375566,0.6339646577427951,5.46000354660633,0.8203558439929886,0.18010067751232936,91.05949868322173,25.0,0.122980652660377,0.39575716245283,-0.403101053257918,5.2326798500747405,0.36,0.002937500016334,25.2,1.156744337949754,59649212.900159925,18.6,12.935976692143413
3,0.502499188764706,0.11031852214938682,15.4047250829864,0.06763030433135851,0.014847536858098854,2.8404727819170574,0.0,0.118283732464151,0.248887373867925,8.98824800307692,15.887096482512396,0.36,0.002937500016334,25.2,1.156744337949754,59649212.900159925,18.6,12.935976692143413
0,5.53862625789474,1.7828248409323557,8.34728281578947,0.5254950404049124,0.16915126029405295,55.1769792425158,100.0,0.12124678105,0.4273929165,0.844284725526316,13.766662029497017,0.51,0.00276942451597,24.96,2.486706184760112,19996784.81726236,19.3,13.104908672601125
1,0.815917131578947,0.2626350402769612,24.2233136315789,0.09428187698100436,0.03034833269204089,9.051060190176418,0.0,0.12407441735,0.2950383298,10.3947368421053,19.378120929355813,0.51,0.00276942451597,24.96,2.486706184760112,19996784.81726236,19.3,13.104908672601125
2,3.34709425578947,1.0773940154668709,7.13377921578947,0.9105239192538878,0.29308795826312783,101.06815503718154,31.5789473684211,0.12417043085,0.3989614195,0.366869909473684,6.275815914143053,0.51,0.00276942451597,24.96,2.486706184760112,19996784.81726236,19.3,13.104908672601125
3,0.607643393894737,0.19559394091988386,17.3723820118421,0.08526959155687963,0.02744737393808997,3.5813228453889447,0.0,0.11928445558,0.2496394246,10.86507923,17.99158402459899,0.51,0.00276942451597,24.96,2.486706184760112,19996784.81726236,19.3,13.104908672601125
0,3.750769377,0.3069781705617151,21.81941032,0.7397433274170732,0.060543592663476344,60.658952848199995,50.0,0.114351267,0.43026737,7.03807211,19.703172688484145,1.0,0.00229377735851,25.0,0.160762779291422,810660.2634165157,20.8,21.00378353163841
1,0.4508231,0.03689719003615538,30.902143,0.05634608697343903,0.004611592171857918,4.620379131822,0.0,0.12289726,0.25471346,18.0,24.92500505317073,1.0,0.00229377735851,25.0,0.160762779291422,810660.2634165157,20.8,21.00378353163841
2,3.69209337,0.3021758882899287,12.47059155,0.9261359350720721,0.07579871926630803,102.801088793,33.3333333333333,0.112994382,0.38549811,4.0,10.452163762025227,1.0,0.00229377735851,25.0,0.160762779291422,810660.2634165157,20.8,21.00378353163841
3,0.639809012,0.05236456317923554,24.36192513,0.10497562176,0.00859163043163114,2.93931740928,0.0,0.1112328123,0.2312337983,16.48287964,24.003714076178564,1.0,0.00229377735851,25.0,0.160762779291422,810660.2634165157,20.8,21.00378353163841
0,4.5017992,0.6088806822375877,12.5353774166667,0.5277252000888093,0.07137627992471138,55.41114600932497,0.0,0.111145527,0.43418726,8.34629228416667,19.0630019363281,0.86,0.002721550269712,24.83,0.439039296203058,3577020.8628656827,19.7,18.095568460732764
1,0.574561997916667,0.07771108522105821,26.932784075,0.06778606598788392,0.009168251241615777,5.694029542982249,0.0,0.115232052,0.258696829,15.6257791666667,23.48575993309425,0.86,0.002721550269712,24.83,0.439039296203058,3577020.8628656827,19.7,18.095568460732764
2,2.9883533325,0.4041829799648925,12.1031030816667,0.7356729846698948,0.09950178782064914,81.65970129835833,41.6666666666667,0.110669427,0.42537148,4.59171522666667,10.611024642494295,0.86,0.002721550269712,24.83,0.439039296203058,3577020.8628656827,19.7,18.095568460732764
3,0.530809837166667,0.07179348554517115,23.0756454475,0.12779515484950976,0.017284645008472984,2.172517632441666,0.0,0.1095902676,0.2145544309,15.0020799633333,22.025425221813723,0.86,0.002721550269712,24.83,0.439039296203058,3577020.8628656827,19.7,18.095568460732764
0,3.910825,0.4845088949009084,12.33001,0.6910146883695122,0.08560924178970114,56.6632044463,0.0,0.111145527,0.43418726,7.05969286,20.282333169764637,0.79,0.002941897978512,27.59,0.368364682743144,1748213.3440686194,21.9,20.836566126978738
1,0.383444339,0.04750460400168745,27.5306568,0.0598106600002439,0.007409893508406062,4.90447412002,0.0,0.115232052,0.258696829,17.1355343,25.374511600487804,0.79,0.002941897978512,27.59,0.368364682743144,1748213.3440686194,21.9,20.836566126978738
2,3.40973568,0.422429350896805,14.1482935,0.7977139888072072,0.09882813042362561,88.5462527576,14.2857142857143,0.110669427,0.42537148,4.0,11.259784822153154,0.79,0.002941897978512,27.59,0.368364682743144,1748213.3440686194,21.9,20.836566126978738
3,0.688429415,0.08528895439681625,25.5390625,0.15455602394117646,0.01914781877481548,2.627452407,0.0,0.1095902676,0.2145544309,16.62584877,24.178339230000002,0.79,0.002941897978512,27.59,0.368364682743144,1748213.3440686194,21.9,20.836566126978738
0,4.53021145,0.7577218928067845,16.17817688,0.8501117284414634,0.14218944856799406,69.7091617322,80.0,0.130022889,0.43350485,6.061492443,17.62652005314634,0.44,0.002829473472484,28.02,0.671419524040567,14973125.172516868,22.2,15.314062332176277
1,0.380744219,0.06368317096896677,23.8497391,0.049923659834333334,0.00835021730067657,2.99541959006,0.0,0.132427194,0.251468045,11.0,18.940169103333336,0.44,0.002829473472484,28.02,0.671419524040567,14973125.172516868,22.2,15.314062332176277
2,1.34246206,0.22453982652939852,4.77643013,0.4396861041212963,0.07354177409437025,47.4860992451,0.0,0.131792394,0.42323696,3.0,8.45816125547685,0.44,0.002829473472484,28.02,0.671419524040567,14973125.172516868,22.2,15.314062332176277
3,0.2467411309,0.041269852147593364,21.7140598,0.04564814958461538,0.0076350966589831025,0.5934259446,0.0,0.1291182995,0.1808941663,17.0976181,22.795316105384618,0.44,0.002829473472484,28.02,0.671419524040567,14973125.172516868,22.2,15.314062332176277
0,5.3208919755,0.819177947150462,21.31964865,0.8671803796825975,0.13350675911265705,71.108791133973,40.0,0.130022889,0.43350485,14.51050723775,21.616117609262865,0.43,0.003030346343448,28.05,0.568851440629808,15988842.29717158,24.5,16.24838925206535
1,0.35438021295,0.05455860722070856,24.0949772,0.042399356373091675,0.006527593094190997,2.5439613823855005,0.0,0.132427194,0.251468045,12.597533375,20.080633049625003,0.43,0.003030346343448,28.05,0.568851440629808,15988842.29717158,24.5,16.24838925206535
2,1.4313289055,0.22036024785006605,11.475704622,0.4438891477930555,0.06833895567243004,47.940027961649996,8.33333333333333,0.131792394,0.42323696,4.8655656,9.578038300884767,0.43,0.003030346343448,28.05,0.568851440629808,15988842.29717158,24.5,16.24838925206535
3,0.14125091134,0.021746284667573987,21.385546565,0.013486396839020831,0.0020762982838055857,0.32367352413649997,0.0,0.1291182995,0.1808941663,17.958211849,23.16886525138125,0.43,0.003030346343448,28.05,0.568851440629808,15988842.29717158,24.5,16.24838925206535
0,5.93847075148148,0.9048615885621493,15.3254317544444,0.8952693528392996,0.13641472404306787,73.41208693282258,75.0,0.129300804,0.4361234,4.02524159740741,16.00198115855912,0.75,0.002884776213217,24.59,0.557219496696428,7525455.7684550285,18.5,17.663161130858693
1,0.324917254851852,0.049508561325010074,21.1606233333333,0.037058462046277746,0.00564670270178556,2.223507722776665,0.0,0.133879299,0.235352063,8.90475647037037,16.85516988688889,0.75,0.002884776213217,24.59,0.557219496696428,7525455.7684550285,18.5,17.663161130858693
2,1.47551505592593,0.2248284033594721,9.65403733777778,0.44059785419310704,0.06713514151143873,47.58456825285556,50.0,0.130768779,0.41714288,1.07172796296296,6.802534868066015,0.75,0.002884776213217,24.59,0.557219496696428,7525455.7684550285,18.5,17.663161130858693
3,0.338386301103704,0.05156087800684729,17.3056215407407,0.03284877495490738,0.005005260770309063,0.7883705989177772,0.0,0.1281105547,0.18904341,14.440770752963,20.05474141523148,0.75,0.002884776213217,24.59,0.557219496696428,7525455.7684550285,18.5,17.663161130858693
0,5.26766157,0.4534454134403935,22.84596825,0.8487142600754878,0.07305814609359713,69.59456932619,0.0,0.130022889,0.43350485,17.16216087,23.173639186574388,0.91,0.002721334692574,33.21,0.177838398262427,2093998.5326540861,30.6,28.612044482718478
1,0.362782717,0.031228687893686054,25.263443,0.043114948425499997,0.003711376548106922,2.5868969055299997,0.0,0.132427194,0.251468045,13.69472,21.33988533466667,0.91,0.002721334692574,33.21,0.177838398262427,2093998.5326540861,30.6,28.612044482718478
2,1.40838361,0.1212350261748353,12.38096714,0.43886482988055553,0.0377779099103431,47.397401627099995,0.0,0.131792394,0.42323696,5.956957,10.546774444700926,0.91,0.002721334692574,33.21,0.177838398262427,2093998.5326540861,30.6,28.612044482718478
3,0.0787348598,0.0067775730425640125,22.6946964,0.013969670753846154,0.0012025227981007033,0.1816057198,0.0,0.1291182995,0.1808941663,19.34652519,24.392387100000004,0.91,0.002721334692574,33.21,0.177838398262427,2093998.5326540861,30.6,28.612044482718478
0,5.26766157,0.8063438803634754,22.84596825,0.8487142600754878,0.1299163852299427,69.59456932619,100.0,0.130022889,0.43350485,17.16216087,23.173639186574388,0.95,0.003064173511255,32.58,0.562362172343126,1794946.57740922,26.3,23.17166575884583
1,0.362782717,0.05553272925135632,25.263443,0.043114948425499997,0.00659979278340176,2.5868969055299997,0.0,0.132427194,0.251468045,13.69472,21.33988533466667,0.95,0.003064173511255,32.58,0.562362172343126,1794946.57740922,26.3,23.17166575884583
2,1.40838361,0.2155874081955724,12.38096714,0.43886482988055553,0.06717894936461222,47.397401627099995,0.0,0.131792394,0.42323696,5.956957,10.546774444700926,0.95,0.003064173511255,32.58,0.562362172343126,1794946.57740922,26.3,23.17166575884583
3,0.0787348598,0.0120522876284564,22.6946964,0.013969670753846154,0.0021383982955944653,0.1816057198,0.0,0.1291182995,0.1808941663,19.34652519,24.392387100000004,0.95,0.003064173511255,32.58,0.562362172343126,1794946.57740922,26.3,23.17166575884583
0,5.193916558,0.5757160503089825,22.179189113,0.8488540069120855,0.09409062904479176,69.60602856679101,66.6666666666667,0.130022889,0.43350485,16.1225043771,22.618927273231588,0.97,0.00297890985162,32.35,0.294875017525071,2745501.7702981583,28.0,25.48798760544735
1,0.3645788672,0.040411489693113214,25.12207261,0.043795819566383336,0.004854517006432638,2.627749173983,0.0,0.132427194,0.251468045,13.425248,21.09991371153333,0.97,0.00297890985162,32.35,0.294875017525071,2745501.7702981583,28.0,25.48798760544735
2,1.394876422,0.154614101973982,12.271224308,0.43894695730462957,0.048654768657253225,47.406271388899995,0.0,0.131792394,0.42323696,5.6612613,10.337913125778517,0.97,0.00297890985162,32.35,0.294875017525071,2745501.7702981583,28.0,25.48798760544735
3,0.09553548691,0.01058956426696039,22.59663274,0.017137518636923078,0.001899596274135202,0.22278774228,0.0,0.1291182995,0.1808941663,19.121634481,24.232680000538462,0.97,0.00297890985162,32.35,0.294875017525071,2745501.7702981583,28.0,25.48798760544735
0,4.27553921428571,0.5421494511887818,14.3918302857143,0.5277509767304762,0.06692019136271017,55.41385255670001,75.0,0.114689826666667,0.429711923333333,11.5274864604286,21.100264484270475,0.55,0.003251213136414,24.71,0.385893531297968,5931289.20200245,19.6,16.69484405150097
